stableKey,id,name,variant,type,group,realm,realmName,family,form,discipline,detailTier,relicforgeWeight,arcaneAlloyWeight,materialZoneTarget,masterSize,gameplaySize,sourceFile,finalFile,previewFile,promptRecipe,status
aetherfall:717,717,Leywyrm,,dragon,creature,7,RIFT ATOLLS,6,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-717-leywyrm-source.png,sprites/final/af-717-leywyrm.png,sprites/previews/af-717-leywyrm-preview.png,creature:evolved,planned
aetherfall:718,718,Horizon Wyrm,,dragon,creature,7,RIFT ATOLLS,6,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-718-horizon-wyrm-source.png,sprites/final/af-718-horizon-wyrm.png,sprites/previews/af-718-horizon-wyrm-preview.png,creature:elite,planned
aetherfall:790,790,The Storm Totem,,electric,sentinel,7,RIFT ATOLLS,,1,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-790-the-storm-totem-source.png,sprites/final/af-790-the-storm-totem.png,sprites/previews/af-790-the-storm-totem-preview.png,sentinel:sentinel,planned
aetherfall:791,791,The Dream Totem,,psychic,sentinel,7,RIFT ATOLLS,,2,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-791-the-dream-totem-source.png,sprites/final/af-791-the-dream-totem.png,sprites/previews/af-791-the-dream-totem-preview.png,sentinel:sentinel,planned
aetherfall:792,792,The Grove Totem,,grass,sentinel,7,RIFT ATOLLS,,3,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-792-the-grove-totem-source.png,sprites/final/af-792-the-grove-totem.png,sprites/previews/af-792-the-grove-totem-preview.png,sentinel:sentinel,planned
aetherfall:780,780,The Pale Eclipse,,psychic,legendary,7,RIFT ATOLLS,,,,legendary,0.25,0.75,8-12,2048,192,sprites/source/af-780-the-pale-eclipse-source.png,sprites/final/af-780-the-pale-eclipse.png,sprites/previews/af-780-the-pale-eclipse-preview.png,legendary:legendary,planned
aetherfall:781,781,"Umbrix, the Stolen Shadow",,fighting,mythic,7,RIFT ATOLLS,,,,mythic,0.2,0.8,9-13,2048,192,sprites/source/af-781-umbrix-the-stolen-shadow-source.png,sprites/final/af-781-umbrix-the-stolen-shadow.png,sprites/previews/af-781-umbrix-the-stolen-shadow-preview.png,mythic:mythic,planned
aetherfall:801,801,Sparrling,,fighting,creature,8,THE CRUCIBLE,1,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-801-sparrling-source.png,sprites/final/af-801-sparrling.png,sprites/previews/af-801-sparrling-preview.png,creature:common,planned
aetherfall:802,802,Pit Brawler,,fighting,creature,8,THE CRUCIBLE,1,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-802-pit-brawler-source.png,sprites/final/af-802-pit-brawler.png,sprites/previews/af-802-pit-brawler-preview.png,creature:evolved,planned
aetherfall:803,803,Arena Warlord,,fighting,creature,8,THE CRUCIBLE,1,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-803-arena-warlord-source.png,sprites/final/af-803-arena-warlord.png,sprites/previews/af-803-arena-warlord-preview.png,creature:elite,planned
aetherfall:804,804,Rubblekin,,rock,creature,8,THE CRUCIBLE,2,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-804-rubblekin-source.png,sprites/final/af-804-rubblekin.png,sprites/previews/af-804-rubblekin-preview.png,creature:common,planned
aetherfall:805,805,Rampartgolem,,rock,creature,8,THE CRUCIBLE,2,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-805-rampartgolem-source.png,sprites/final/af-805-rampartgolem.png,sprites/previews/af-805-rampartgolem-preview.png,creature:evolved,planned
aetherfall:806,806,Siege Monolith,,rock,creature,8,THE CRUCIBLE,2,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-806-siege-monolith-source.png,sprites/final/af-806-siege-monolith.png,sprites/previews/af-806-siege-monolith-preview.png,creature:elite,planned
aetherfall:807,807,Torchkin,,fire,creature,8,THE CRUCIBLE,3,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-807-torchkin-source.png,sprites/final/af-807-torchkin.png,sprites/previews/af-807-torchkin-preview.png,creature:common,planned
aetherfall:808,808,Pyrehound,,fire,creature,8,THE CRUCIBLE,3,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-808-pyrehound-source.png,sprites/final/af-808-pyrehound.png,sprites/previews/af-808-pyrehound-preview.png,creature:evolved,planned
aetherfall:809,809,Inferno Champion,,fire,creature,8,THE CRUCIBLE,3,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-809-inferno-champion-source.png,sprites/final/af-809-inferno-champion.png,sprites/previews/af-809-inferno-champion-preview.png,creature:elite,planned
aetherfall:810,810,Bladeling,,steel,creature,8,THE CRUCIBLE,4,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-810-bladeling-source.png,sprites/final/af-810-bladeling.png,sprites/previews/af-810-bladeling-preview.png,creature:common,planned
aetherfall:811,811,Warframe,,steel,creature,8,THE CRUCIBLE,4,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-811-warframe-source.png,sprites/final/af-811-warframe.png,sprites/previews/af-811-warframe-preview.png,creature:evolved,planned
aetherfall:812,812,Warforge Colossus,,steel,creature,8,THE CRUCIBLE,4,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-812-warforge-colossus-source.png,sprites/final/af-812-warforge-colossus.png,sprites/previews/af-812-warforge-colossus-preview.png,creature:elite,planned
aetherfall:813,813,Jeerling,,dark,creature,8,THE CRUCIBLE,5,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-813-jeerling-source.png,sprites/final/af-813-jeerling.png,sprites/previews/af-813-jeerling-preview.png,creature:common,planned
aetherfall:814,814,Mobraiser,,dark,creature,8,THE CRUCIBLE,5,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-814-mobraiser-source.png,sprites/final/af-814-mobraiser.png,sprites/previews/af-814-mobraiser-preview.png,creature:evolved,planned
aetherfall:815,815,Riot Baron,,dark,creature,8,THE CRUCIBLE,5,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-815-riot-baron-source.png,sprites/final/af-815-riot-baron.png,sprites/previews/af-815-riot-baron-preview.png,creature:elite,planned
aetherfall:816,816,Scaleling,,dragon,creature,8,THE CRUCIBLE,6,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-816-scaleling-source.png,sprites/final/af-816-scaleling.png,sprites/previews/af-816-scaleling-preview.png,creature:common,planned
aetherfall:817,817,Warwyrm,,dragon,creature,8,THE CRUCIBLE,6,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-817-warwyrm-source.png,sprites/final/af-817-warwyrm.png,sprites/previews/af-817-warwyrm-preview.png,creature:evolved,planned
aetherfall:818,818,Crucible Drake,,dragon,creature,8,THE CRUCIBLE,6,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-818-crucible-drake-source.png,sprites/final/af-818-crucible-drake.png,sprites/previews/af-818-crucible-drake-preview.png,creature:elite,planned
aetherfall:890,890,The Volt Engine,,electric,sentinel,8,THE CRUCIBLE,,1,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-890-the-volt-engine-source.png,sprites/final/af-890-the-volt-engine.png,sprites/previews/af-890-the-volt-engine-preview.png,sentinel:sentinel,planned
aetherfall:891,891,The Drake Engine,,dragon,sentinel,8,THE CRUCIBLE,,2,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-891-the-drake-engine-source.png,sprites/final/af-891-the-drake-engine.png,sprites/previews/af-891-the-drake-engine-preview.png,sentinel:sentinel,planned
aetherfall:892,892,The Frost Destrier,,ice,sentinel,8,THE CRUCIBLE,,3,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-892-the-frost-destrier-source.png,sprites/final/af-892-the-frost-destrier.png,sprites/previews/af-892-the-frost-destrier-preview.png,sentinel:sentinel,planned
aetherfall:880,880,Omega Seraph,,dragon,legendary,8,THE CRUCIBLE,,,,legendary,0.25,0.75,8-12,2048,192,sprites/source/af-880-omega-seraph-source.png,sprites/final/af-880-omega-seraph.png,sprites/previews/af-880-omega-seraph-preview.png,legendary:legendary,planned
aetherfall:881,881,"Vyrakka, the Feral Law",,grass,mythic,8,THE CRUCIBLE,,,,mythic,0.2,0.8,9-13,2048,192,sprites/source/af-881-vyrakka-the-feral-law-source.png,sprites/final/af-881-vyrakka-the-feral-law.png,sprites/previews/af-881-vyrakka-the-feral-law-preview.png,mythic:mythic,planned
aetherfall:901,901,Cradlewyrm,,dragon,creature,9,SUNDERED CRADLE,1,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-901-cradlewyrm-source.png,sprites/final/af-901-cradlewyrm.png,sprites/previews/af-901-cradlewyrm-preview.png,creature:common,planned
aetherfall:902,902,Riftdrake,,dragon,creature,9,SUNDERED CRADLE,1,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-902-riftdrake-source.png,sprites/final/af-902-riftdrake.png,sprites/previews/af-902-riftdrake-preview.png,creature:evolved,planned
aetherfall:903,903,Sunder Sovereign,,dragon,creature,9,SUNDERED CRADLE,1,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-903-sunder-sovereign-source.png,sprites/final/af-903-sunder-sovereign.png,sprites/previews/af-903-sunder-sovereign-preview.png,creature:elite,planned
aetherfall:904,904,Dawnmote,,fairy,creature,9,SUNDERED CRADLE,2,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-904-dawnmote-source.png,sprites/final/af-904-dawnmote.png,sprites/previews/af-904-dawnmote-preview.png,creature:common,planned
aetherfall:905,905,Lumenkin,,fairy,creature,9,SUNDERED CRADLE,2,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-905-lumenkin-source.png,sprites/final/af-905-lumenkin.png,sprites/previews/af-905-lumenkin-preview.png,creature:evolved,planned
aetherfall:906,906,Radiant Warden,,fairy,creature,9,SUNDERED CRADLE,2,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-906-radiant-warden-source.png,sprites/final/af-906-radiant-warden.png,sprites/previews/af-906-radiant-warden-preview.png,creature:elite,planned
aetherfall:907,907,Relicframe,,steel,creature,9,SUNDERED CRADLE,3,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-907-relicframe-source.png,sprites/final/af-907-relicframe.png,sprites/previews/af-907-relicframe-preview.png,creature:common,planned
aetherfall:908,908,Vaultkeeper,,steel,creature,9,SUNDERED CRADLE,3,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-908-vaultkeeper-source.png,sprites/final/af-908-vaultkeeper.png,sprites/previews/af-908-vaultkeeper-preview.png,creature:evolved,planned
aetherfall:909,909,Epoch Engine,,steel,creature,9,SUNDERED CRADLE,3,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-909-epoch-engine-source.png,sprites/final/af-909-epoch-engine.png,sprites/previews/af-909-epoch-engine-preview.png,creature:elite,planned
aetherfall:910,910,Dustkin,,ground,creature,9,SUNDERED CRADLE,4,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-910-dustkin-source.png,sprites/final/af-910-dustkin.png,sprites/previews/af-910-dustkin-preview.png,creature:common,planned
aetherfall:911,911,Mesashaper,,ground,creature,9,SUNDERED CRADLE,4,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-911-mesashaper-source.png,sprites/final/af-911-mesashaper.png,sprites/previews/af-911-mesashaper-preview.png,creature:evolved,planned
aetherfall:912,912,Cradle Titan,,ground,creature,9,SUNDERED CRADLE,4,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-912-cradle-titan-source.png,sprites/final/af-912-cradle-titan.png,sprites/previews/af-912-cradle-titan-preview.png,creature:elite,planned
aetherfall:913,913,Agewraith,,ghost,creature,9,SUNDERED CRADLE,5,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-913-agewraith-source.png,sprites/final/af-913-agewraith.png,sprites/previews/af-913-agewraith-preview.png,creature:common,planned
aetherfall:914,914,Eonshade,,ghost,creature,9,SUNDERED CRADLE,5,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-914-eonshade-source.png,sprites/final/af-914-eonshade.png,sprites/previews/af-914-eonshade-preview.png,creature:evolved,planned
aetherfall:915,915,Memory King,,ghost,creature,9,SUNDERED CRADLE,5,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-915-memory-king-source.png,sprites/final/af-915-memory-king.png,sprites/previews/af-915-memory-king-preview.png,creature:elite,planned
aetherfall:916,916,Pulseling,,electric,creature,9,SUNDERED CRADLE,6,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-916-pulseling-source.png,sprites/final/af-916-pulseling.png,sprites/previews/af-916-pulseling-preview.png,creature:common,planned
aetherfall:917,917,Riftspark,,electric,creature,9,SUNDERED CRADLE,6,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-917-riftspark-source.png,sprites/final/af-917-riftspark.png,sprites/previews/af-917-riftspark-preview.png,creature:evolved,planned
aetherfall:918,918,Genesis Coil,,electric,creature,9,SUNDERED CRADLE,6,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-918-genesis-coil-source.png,sprites/final/af-918-genesis-coil.png,sprites/previews/af-918-genesis-coil-preview.png,creature:elite,planned
aetherfall:990,990,The Vessel of Moss,,grass,sentinel,9,SUNDERED CRADLE,,1,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-990-the-vessel-of-moss-source.png,sprites/final/af-990-the-vessel-of-moss.png,sprites/previews/af-990-the-vessel-of-moss-preview.png,sentinel:sentinel,planned
aetherfall:991,991,The Vessel of Snow,,ice,sentinel,9,SUNDERED CRADLE,,2,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-991-the-vessel-of-snow-source.png,sprites/final/af-991-the-vessel-of-snow.png,sprites/previews/af-991-the-vessel-of-snow-preview.png,sentinel:sentinel,planned
aetherfall:992,992,The Vessel of Earth,,ground,sentinel,9,SUNDERED CRADLE,,3,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-992-the-vessel-of-earth-source.png,sprites/final/af-992-the-vessel-of-earth.png,sprites/previews/af-992-the-vessel-of-earth-preview.png,sentinel:sentinel,planned
aetherfall:980,980,"Aurelion Prime, the First Fusion",,dragon,legendary,9,SUNDERED CRADLE,,,,legendary,0.25,0.75,8-12,2048,192,sprites/source/af-980-aurelion-prime-the-first-fusion-source.png,sprites/final/af-980-aurelion-prime-the-first-fusion.png,sprites/previews/af-980-aurelion-prime-the-first-fusion-preview.png,legendary:legendary,planned
aetherfall:981,981,"Marionne, the Hollow Crown",,poison,mythic,9,SUNDERED CRADLE,,,,mythic,0.2,0.8,9-13,2048,192,sprites/source/af-981-marionne-the-hollow-crown-source.png,sprites/final/af-981-marionne-the-hollow-crown.png,sprites/previews/af-981-marionne-the-hollow-crown-preview.png,mythic:mythic,planned
aetherfall:10:radiant,10,Pyromancer,radiant,fire,pilot,,,,1,magic,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-010-pyromancer-radiant-source.png,sprites/final/af-010-pyromancer-radiant.png,sprites/previews/af-010-pyromancer-radiant-preview.png,pilot:pilotI,planned
aetherfall:11:radiant,11,Infernomancer,radiant,fire,pilot,,,,2,magic,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-011-infernomancer-radiant-source.png,sprites/final/af-011-infernomancer-radiant.png,sprites/previews/af-011-infernomancer-radiant-preview.png,pilot:pilotII,planned
aetherfall:12:radiant,12,Suncaller,radiant,fire,pilot,,,,3,magic,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-012-suncaller-radiant-source.png,sprites/final/af-012-suncaller-radiant.png,sprites/previews/af-012-suncaller-radiant-preview.png,pilot:pilotIII,planned
aetherfall:13:radiant,13,Fluxweaver,radiant,water,pilot,,,,1,magitech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-013-fluxweaver-radiant-source.png,sprites/final/af-013-fluxweaver-radiant.png,sprites/previews/af-013-fluxweaver-radiant-preview.png,pilot:pilotI,planned
aetherfall:14:radiant,14,Tidebinder,radiant,water,pilot,,,,2,magitech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-014-tidebinder-radiant-source.png,sprites/final/af-014-tidebinder-radiant.png,sprites/previews/af-014-tidebinder-radiant-preview.png,pilot:pilotII,planned
aetherfall:15:radiant,15,Deepcaller,radiant,water,pilot,,,,3,magitech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-015-deepcaller-radiant-source.png,sprites/final/af-015-deepcaller-radiant.png,sprites/previews/af-015-deepcaller-radiant-preview.png,pilot:pilotIII,planned
aetherfall:16:radiant,16,Druid,radiant,grass,pilot,,,,1,magic,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-016-druid-radiant-source.png,sprites/final/af-016-druid-radiant.png,sprites/previews/af-016-druid-radiant-preview.png,pilot:pilotI,planned
aetherfall:17:radiant,17,Grovekeeper,radiant,grass,pilot,,,,2,magic,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-017-grovekeeper-radiant-source.png,sprites/final/af-017-grovekeeper-radiant.png,sprites/previews/af-017-grovekeeper-radiant-preview.png,pilot:pilotII,planned
aetherfall:18:radiant,18,Wildspeaker,radiant,grass,pilot,,,,3,magic,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-018-wildspeaker-radiant-source.png,sprites/final/af-018-wildspeaker-radiant.png,sprites/previews/af-018-wildspeaker-radiant-preview.png,pilot:pilotIII,planned
aetherfall:19:radiant,19,Stormbinder,radiant,electric,pilot,,,,1,magitech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-019-stormbinder-radiant-source.png,sprites/final/af-019-stormbinder-radiant.png,sprites/previews/af-019-stormbinder-radiant-preview.png,pilot:pilotI,planned
aetherfall:20:radiant,20,Tempestbinder,radiant,electric,pilot,,,,2,magitech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-020-tempestbinder-radiant-source.png,sprites/final/af-020-tempestbinder-radiant.png,sprites/previews/af-020-tempestbinder-radiant-preview.png,pilot:pilotII,planned
aetherfall:21:radiant,21,Thundersovereign,radiant,electric,pilot,,,,3,magitech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-021-thundersovereign-radiant-source.png,sprites/final/af-021-thundersovereign-radiant.png,sprites/previews/af-021-thundersovereign-radiant-preview.png,pilot:pilotIII,planned
aetherfall:22:radiant,22,Drifter,radiant,normal,pilot,,,,1,magitech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-022-drifter-radiant-source.png,sprites/final/af-022-drifter-radiant.png,sprites/previews/af-022-drifter-radiant-preview.png,pilot:pilotI,planned
aetherfall:23:radiant,23,Wayfinder,radiant,normal,pilot,,,,2,magitech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-023-wayfinder-radiant-source.png,sprites/final/af-023-wayfinder-radiant.png,sprites/previews/af-023-wayfinder-radiant-preview.png,pilot:pilotII,planned
aetherfall:24:radiant,24,Paragon,radiant,normal,pilot,,,,3,magitech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-024-paragon-radiant-source.png,sprites/final/af-024-paragon-radiant.png,sprites/previews/af-024-paragon-radiant-preview.png,pilot:pilotIII,planned
aetherfall:25:radiant,25,Aeronaut,radiant,flying,pilot,,,,1,tech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-025-aeronaut-radiant-source.png,sprites/final/af-025-aeronaut-radiant.png,sprites/previews/af-025-aeronaut-radiant-preview.png,pilot:pilotI,planned
aetherfall:26:radiant,26,Jetcorsair,radiant,flying,pilot,,,,2,tech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-026-jetcorsair-radiant-source.png,sprites/final/af-026-jetcorsair-radiant.png,sprites/previews/af-026-jetcorsair-radiant-preview.png,pilot:pilotII,planned
aetherfall:27:radiant,27,Skymarshal,radiant,flying,pilot,,,,3,tech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-027-skymarshal-radiant-source.png,sprites/final/af-027-skymarshal-radiant.png,sprites/previews/af-027-skymarshal-radiant-preview.png,pilot:pilotIII,planned
aetherfall:28:radiant,28,Frostweaver,radiant,ice,pilot,,,,1,magic,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-028-frostweaver-radiant-source.png,sprites/final/af-028-frostweaver-radiant.png,sprites/previews/af-028-frostweaver-radiant-preview.png,pilot:pilotI,planned
aetherfall:29:radiant,29,Glacimancer,radiant,ice,pilot,,,,2,magic,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-029-glacimancer-radiant-source.png,sprites/final/af-029-glacimancer-radiant.png,sprites/previews/af-029-glacimancer-radiant-preview.png,pilot:pilotII,planned
aetherfall:30:radiant,30,Wintersage,radiant,ice,pilot,,,,3,magic,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-030-wintersage-radiant-source.png,sprites/final/af-030-wintersage-radiant.png,sprites/previews/af-030-wintersage-radiant-preview.png,pilot:pilotIII,planned
aetherfall:31:radiant,31,Vanguard,radiant,fighting,pilot,,,,1,tech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-031-vanguard-radiant-source.png,sprites/final/af-031-vanguard-radiant.png,sprites/previews/af-031-vanguard-radiant-preview.png,pilot:pilotI,planned
aetherfall:32:radiant,32,Shocktrooper,radiant,fighting,pilot,,,,2,tech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-032-shocktrooper-radiant-source.png,sprites/final/af-032-shocktrooper-radiant.png,sprites/previews/af-032-shocktrooper-radiant-preview.png,pilot:pilotII,planned
aetherfall:33:radiant,33,Warmaster,radiant,fighting,pilot,,,,3,tech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-033-warmaster-radiant-source.png,sprites/final/af-033-warmaster-radiant.png,sprites/previews/af-033-warmaster-radiant-preview.png,pilot:pilotIII,planned
aetherfall:34:radiant,34,Chemist,radiant,poison,pilot,,,,1,tech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-034-chemist-radiant-source.png,sprites/final/af-034-chemist-radiant.png,sprites/previews/af-034-chemist-radiant-preview.png,pilot:pilotI,planned
aetherfall:35:radiant,35,Venomsmith,radiant,poison,pilot,,,,2,tech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-035-venomsmith-radiant-source.png,sprites/final/af-035-venomsmith-radiant.png,sprites/previews/af-035-venomsmith-radiant-preview.png,pilot:pilotII,planned
aetherfall:36:radiant,36,Toxin Baron,radiant,poison,pilot,,,,3,tech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-036-toxin-baron-radiant-source.png,sprites/final/af-036-toxin-baron-radiant.png,sprites/previews/af-036-toxin-baron-radiant-preview.png,pilot:pilotIII,planned
aetherfall:37:radiant,37,Terrashaper,radiant,ground,pilot,,,,1,magitech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-037-terrashaper-radiant-source.png,sprites/final/af-037-terrashaper-radiant.png,sprites/previews/af-037-terrashaper-radiant-preview.png,pilot:pilotI,planned
aetherfall:38:radiant,38,Quakebinder,radiant,ground,pilot,,,,2,magitech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-038-quakebinder-radiant-source.png,sprites/final/af-038-quakebinder-radiant.png,sprites/previews/af-038-quakebinder-radiant-preview.png,pilot:pilotII,planned
aetherfall:39:radiant,39,Worldcarver,radiant,ground,pilot,,,,3,magitech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-039-worldcarver-radiant-source.png,sprites/final/af-039-worldcarver-radiant.png,sprites/previews/af-039-worldcarver-radiant-preview.png,pilot:pilotIII,planned
aetherfall:40:radiant,40,Psion,radiant,psychic,pilot,,,,1,magitech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-040-psion-radiant-source.png,sprites/final/af-040-psion-radiant.png,sprites/previews/af-040-psion-radiant-preview.png,pilot:pilotI,planned
aetherfall:41:radiant,41,Farseer,radiant,psychic,pilot,,,,2,magitech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-041-farseer-radiant-source.png,sprites/final/af-041-farseer-radiant.png,sprites/previews/af-041-farseer-radiant-preview.png,pilot:pilotII,planned
aetherfall:42:radiant,42,Omnimind,radiant,psychic,pilot,,,,3,magitech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-042-omnimind-radiant-source.png,sprites/final/af-042-omnimind-radiant.png,sprites/previews/af-042-omnimind-radiant-preview.png,pilot:pilotIII,planned
aetherfall:43:radiant,43,Swarm Operator,radiant,bug,pilot,,,,1,tech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-043-swarm-operator-radiant-source.png,sprites/final/af-043-swarm-operator-radiant.png,sprites/previews/af-043-swarm-operator-radiant-preview.png,pilot:pilotI,planned
aetherfall:44:radiant,44,Dronemaster,radiant,bug,pilot,,,,2,tech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-044-dronemaster-radiant-source.png,sprites/final/af-044-dronemaster-radiant.png,sprites/previews/af-044-dronemaster-radiant-preview.png,pilot:pilotII,planned
aetherfall:45:radiant,45,Hivemarshal,radiant,bug,pilot,,,,3,tech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-045-hivemarshal-radiant-source.png,sprites/final/af-045-hivemarshal-radiant.png,sprites/previews/af-045-hivemarshal-radiant-preview.png,pilot:pilotIII,planned
aetherfall:46:radiant,46,Siegewright,radiant,rock,pilot,,,,1,tech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-046-siegewright-radiant-source.png,sprites/final/af-046-siegewright-radiant.png,sprites/previews/af-046-siegewright-radiant-preview.png,pilot:pilotI,planned
aetherfall:47:radiant,47,Bulwarkwright,radiant,rock,pilot,,,,2,tech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-047-bulwarkwright-radiant-source.png,sprites/final/af-047-bulwarkwright-radiant.png,sprites/previews/af-047-bulwarkwright-radiant-preview.png,pilot:pilotII,planned
aetherfall:48:radiant,48,Citadel Prime,radiant,rock,pilot,,,,3,tech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-048-citadel-prime-radiant-source.png,sprites/final/af-048-citadel-prime-radiant.png,sprites/previews/af-048-citadel-prime-radiant-preview.png,pilot:pilotIII,planned
aetherfall:49:radiant,49,Necromancer,radiant,ghost,pilot,,,,1,magic,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-049-necromancer-radiant-source.png,sprites/final/af-049-necromancer-radiant.png,sprites/previews/af-049-necromancer-radiant-preview.png,pilot:pilotI,planned
aetherfall:50:radiant,50,Gravecaller,radiant,ghost,pilot,,,,2,magic,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-050-gravecaller-radiant-source.png,sprites/final/af-050-gravecaller-radiant.png,sprites/previews/af-050-gravecaller-radiant-preview.png,pilot:pilotII,planned
aetherfall:51:radiant,51,Deathsinger,radiant,ghost,pilot,,,,3,magic,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-051-deathsinger-radiant-source.png,sprites/final/af-051-deathsinger-radiant.png,sprites/previews/af-051-deathsinger-radiant-preview.png,pilot:pilotIII,planned
aetherfall:52:radiant,52,Wyrmrider,radiant,dragon,pilot,,,,1,magitech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-052-wyrmrider-radiant-source.png,sprites/final/af-052-wyrmrider-radiant.png,sprites/previews/af-052-wyrmrider-radiant-preview.png,pilot:pilotI,planned
aetherfall:53:radiant,53,Drakeknight,radiant,dragon,pilot,,,,2,magitech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-053-drakeknight-radiant-source.png,sprites/final/af-053-drakeknight-radiant.png,sprites/previews/af-053-drakeknight-radiant-preview.png,pilot:pilotII,planned
